orig_linha,data,modelo,imei,valor_venda,brinde,custo,lucro,pix,dinheiro,cartao_credito,cartao_debito,troca_aparelho,soma_pagamentos,diferenca,formas_pgto,tem_troca,modelo_troca,valor_troca,pagto_junto,pagto_junto_grupo,pagto_junto_total,pagto_junto_restante,vendedor,vendedor_id,loja,loja_id,estado,observacao,precisa_revisao,motivo_revisao,entendimento
214,20/05/2026,IPHONE 11 128GB VERMELHO SEMINOVO,352991115545133,1050.0,25.0,800.0,225.0,1050.0,0,0,0,0,1050.0,0.0,pix,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 1050 | 1050 pix | brinde 25
215,20/05/2026,POCO X8 PRO MAX 512GB PRETO SEMINOVO,860534087542582,3300.0,0,3200.0,100.0,3300.0,0,0,0,0,3300.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 3300 | 3300 pix
216,20/05/2026,MAC AIR M5 16 512GB SILVER NOVO,JYW40659KX,7550.0,50.0,6800.0,750.0,7550.0,0,0,0,0,7550.0,0.0,pix,NAO,,0,NAO,,,,Ruyter,85743f3e-1b32-49c0-9d9e-c16afd690f7d,CASES,19,novo,,NAO,,valor da venda = 7550 | 7550 pix | brinde 50
217,21/05/2026,REDMI PAD 2 256GB SPACE GRAY NOVO,65577/W6PT05147,1655.0,90.0,1200.0,365.0,1655.0,0,0,0,0,1655.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,CASES,19,novo,,NAO,,valor da venda = 1655 | 1655 pix | brinde 90
218,21/05/2026,IPHONE 17 PRO 256GB AZUL NOVO,359477633542185,7940.0,10.0,7300.0,746.0,0,0,6040.0,0,1900.0,7940.0,0.0,pix+cartao_credito+troca_aparelho+pagamento_junto,SIM,IPH 12 PRO MAX 128GB,1900.0,SIM,15,15880.0,0,Luiz Henrique,0dd2c938-c6dd-4f5d-aac5-ed045ee5d2fb,CELL,1,novo,"Pagto junto (Aparelho 1/2, total grupo R$ 15,880)",NAO,,grupo 15 (218 e 219): valor da venda = 7940 | 6040 credito + 1900 troca = 7940 | grupo R$ 15880
219,21/05/2026,IPHONE 17 PRO 256GB SILVER NOVO,352574671892816,7940.0,10.0,7400.0,0,0,0,7940.0,0,0,7940.0,0.0,pagamento_junto,NAO,,0,SIM,15,15880.0,0,Luiz Henrique,0dd2c938-c6dd-4f5d-aac5-ed045ee5d2fb,CELL,1,novo,"Pagto junto (Aparelho 2/2, total grupo R$ 15,880)",NAO,,grupo 15 (218 e 219): valor da venda = 7940 | 7940 credito = 7940 | grupo R$ 15880
220,21/05/2026,IPHONE 17 PRO 256GB SILVER SEMINOVO,356661406078476,6690.0,0,6100.0,590.0,0,0,6690.0,0,0,6690.0,0.0,cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 6690 | 6690 credito (visa 10x (taxa 10.9%))
221,21/05/2026,POCO X8 PRO 512GB PRETO NOVO,866132083268783,2476.0,0,2300.0,176.0,1225.0,0,1251.0,0,0,2476.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 2476 | 1225 pix + 1251 credito
222,21/05/2026,IPHONE 15 PRO MAX 256GB PRETO SEMINOVO,357275796919659,4250.0,25.0,4000.0,225.0,4250.0,0,0,0,0,4250.0,0.0,pix,NAO,,0,NAO,,,,Bianca,b4269e60-eea2-4eba-a34d-db9591e0ec83,CASES,19,seminovo,,NAO,,valor da venda = 4250 | 4250 pix | brinde 25
223,21/05/2026,NOTE 15 5G 256GB PRETO NOVO,867520084645802,1420.0,0,1360.0,60.0,1420.0,0,0,0,0,1420.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 1420 | 1420 pix
224,21/05/2026,NOTE 15 4F 256GB PRETO NOVO,869009086978906,1300.0,0,1130.0,170.0,0,0,0,0,6900.0,6900.0,-5600.0,troca_aparelho,SIM,IPH 17 PRO MAX 256GB LARANJA,6900.0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,SIM,Extracao excede venda em R$ 5600: extraiu 6900 troca = 6900 > venda 1300 → texto descreve pagamento de outros itens,
225,21/05/2026,GALAXY S26 ULTRA 512GB BRANCO LACRADO,355381840336221,7285.0,5.0,6899.0,381.0,7285.0,0,0,0,0,7285.0,0.0,pix,NAO,,0,NAO,,,,Renata,9451cd9f-6770-4e32-aae8-c75fa675e818,CELL,1,novo,,NAO,,valor da venda = 7285 | 7285 pix | brinde 5
226,21/05/2026,IPHONE 15 128GB AZUL NOVO,354196713272654,3850.0,10.0,3700.0,140.0,0,0,3850.0,0,0,3850.0,0.0,cartao_credito,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,,NAO,,valor da venda = 3850 | 3850 credito | brinde 10
227,21/05/2026,IPHONE 17 PRO MAX 256GB LARANJA LACRADO,350230973236911,8200.0,15.0,8000.0,185.0,5000.0,0,0,0,2700.0,7700.0,500.0,pix+troca_aparelho,SIM,15 PRO MAX,2700.0,NAO,,,,Yasmin,e07d4d35-1381-4d4d-914d-8382a7456fdd,CELL,1,novo,,SIM,So extraiu: 5000 pix + 2700 troca de 8200 → falta R$ 500 sem valor explicito no texto,
228,21/05/2026,IPHONE 11 64GB VERDE SEMINOVO,354005106730246,850.0,10.0,650.0,190.0,850.0,0,0,0,0,850.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 850 | 850 pix | brinde 10
229,21/05/2026,IPHONE 16 PRO MAX 256GB NATURAL SEMINOVO,355300185671927,5250.0,25.0,4850.0,375.0,5250.0,0,0,0,0,5250.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 5250 | 5250 pix | brinde 25
230,21/05/2026,IPHONE 13 256GB SEMINOVO AZUL,356177152787459,2300.0,0,2000.0,300.0,2300.0,0,0,0,0,2300.0,0.0,pix,NAO,,0,NAO,,,,Camila,1d12d555-68e9-45f8-bfc0-a35a1d8d7920,CELL,1,seminovo,,NAO,,valor da venda = 2300 | 2300 pix
231,21/05/2026,IPHONE 17 256GB BRANCO NOVO,352824562544798,4900.0,0,4600.0,300.0,0,0,5444.44,0,0,5444.44,-544.44,outros,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,novo,,SIM,Extracao excede venda em R$ 544: extraiu 5444.44 credito = 5444 > venda 4900 → texto descreve pagamento de outros itens,
232,22/05/2026,IPHONE 13 128GB AZUL SEMINOVO,355939491184461,1980.0,25.0,1800.0,155.0,0,0,1980.0,0,0,1980.0,0.0,cartao_credito,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 1980 | 1980 credito | brinde 25
233,22/05/2026,IPHONE 11 BRANCO 128GB SEMINOVO,,1030.0,25.0,800.0,205.0,1030.0,0,0,0,0,1030.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,CELL,1,seminovo,Sem IMEI,SIM,Sem IMEI,valor da venda = 1030 | 1030 pix | brinde 25
234,22/05/2026,IPHONE 12 PRO MAX 128GB GRAFITE SEMINOVO,354440895786747,2210.0,25.0,2000.0,185.0,2210.0,0,0,0,0,2210.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 2210 | 2210 pix | brinde 25
235,22/05/2026,IPHONE 17 PRO MAX 256GB BRANCO NOVO,355101476809873,8886.0,255.0,7950.0,681.0,5936.0,0,0,0,2950.0,8886.0,0.0,pix+troca_aparelho,SIM,IPH 16 128GB PRETO,2950.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 8886 | 5936 pix + 2950 troca | brinde 255
236,22/05/2026,IPHONE 16 PRO DESERT 128GB NOVO,351895497858892,6000.0,5.0,5400.0,595.0,0,0,4500.0,0,0,4500.0,1500.0,cartao_credito,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,,SIM,So extraiu: 4500 credito de 6000 → falta R$ 1500 sem valor explicito no texto,
237,22/05/2026,REDMI NOTE 15 5G 256GB PRETO NOVO,861950072519774,1600.0,50.0,1380.0,170.0,0,0,1600.0,0,0,1600.0,0.0,cartao_credito,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 1600 | 1600 credito | brinde 50
238,22/05/2026,REDMI NOTE 15 5G 256GB PRETO NOVO,861950072535226,1500.0,0,1380.0,120.0,1500.0,0,0,0,0,1500.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 1500 | 1500 pix
239,22/05/2026,REDMI NOTE 15 5G 256GB PRETO NOVO,865292085328620,1600.0,70.0,1380.0,150.0,0,0,1600.0,0,0,1600.0,0.0,cartao_credito,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 1600 | 1600 credito | brinde 70
240,22/05/2026,IPHONE 17 PRO 256GB BRANCO SEMINOVO,355500351356910,6900.0,50.0,6100.0,750.0,4250.0,0,0,0,0,4250.0,2650.0,pix+troca_aparelho,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,SIM,So extraiu: 4250 pix de 6900 → falta R$ 2650 sem valor explicito no texto,
241,22/05/2026,IPHONE 16 PRO 256GB PRETO SEMINOVO,355983889574156,4800.0,25.0,4500.0,275.0,0,0,1988.18,0,0,1988.18,2811.82,pix+cartao_credito,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,SIM,So extraiu: 1988.18 credito de 4800 → falta R$ 2812 sem valor explicito no texto,
242,22/05/2026,IPHONE 16 128GB BRANCO NOVO,356004167522577,4360.0,75.0,4050.0,235.0,0,0,4360.0,0,0,4360.0,0.0,outros,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 4360 | 4360 credito | brinde 75
243,23/05/2026,IPHONE 11 PRO MAX 512GB BRANCO SEMINOVO,353915106419593,550.0,0,500.0,50.0,550.0,0,0,0,0,550.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 550 | 550 pix
244,23/05/2026,IPHONE 16 PRO MAX 512GB DESERT SEMINOVO,356760684778276,5561.0,25.0,5150.0,386.0,5561.0,0,0,0,0,5561.0,0.0,outros,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 5561 | 5561 pix | brinde 25
245,23/05/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,358206135981398,8400.0,20.0,7900.0,860.0,3600.0,0,0,0,4800.0,8400.0,0.0,pix+troca_aparelho+pagamento_junto,SIM,IPH 16 PRO MAX,4800.0,SIM,16,16100.0,0,Luiz Henrique,0dd2c938-c6dd-4f5d-aac5-ed045ee5d2fb,CELL,1,novo,"Pagto junto (Aparelho 1/2, total grupo R$ 16,100)",NAO,,grupo 16 (245 e 246): valor da venda = 8400 | 3600 pix + 4800 troca = 8400 | grupo R$ 16100
246,23/05/2026,IPHONE 17 PRO 256GB SILVER NOVO,352574671693388,7700.0,20.0,7300.0,0,3700.0,0,0,0,4000.0,7700.0,0.0,troca_aparelho+pagamento_junto,SIM,IPH 16 PRO 128GB DESERT,4000.0,SIM,16,16100.0,0,Luiz Henrique,0dd2c938-c6dd-4f5d-aac5-ed045ee5d2fb,CELL,1,novo,"Pagto junto (Aparelho 2/2, total grupo R$ 16,100)",NAO,,grupo 16 (245 e 246): valor da venda = 7700 | 3700 pix + 4000 troca = 7700 | grupo R$ 16100
247,23/05/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,351205740141759,8200.0,15.0,7850.0,335.0,8200.0,0,0,0,0,8200.0,0.0,pix,NAO,,0,NAO,,,,Luiz Henrique,0dd2c938-c6dd-4f5d-aac5-ed045ee5d2fb,CELL,1,novo,,NAO,,valor da venda = 8200 | 8200 pix | brinde 15
248,23/05/2026,IPHONE 15 PRO 256GB BRANCO SEMINOVO,350839531594007,3600.0,0,3400.0,200.0,3600.0,0,0,0,0,3600.0,0.0,pix,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,seminovo,,NAO,,valor da venda = 3600 | 3600 pix
249,23/05/2026,IPAD 11 128GB AZUL LACRADO,MD7P7G9W9D,2950.0,0,2090.0,710.0,2950.0,0,0,0,0,2950.0,0.0,pix,NAO,,0,NAO,,,,Camila,1d12d555-68e9-45f8-bfc0-a35a1d8d7920,CELL,1,novo,,NAO,,valor da venda = 2950 | 2950 pix
250,23/05/2026,GALAXY A56 5G 256GB PRETO LACRADO,351814335898119,2100.0,15.0,1900.0,185.0,2100.0,0,0,0,0,2100.0,0.0,pix,NAO,,0,NAO,,,,Renata,9451cd9f-6770-4e32-aae8-c75fa675e818,CELL,1,novo,,NAO,,valor da venda = 2100 | 2100 pix | brinde 15
251,23/05/2026,IPHONE 15 PRO MAX 256GB PRETO SEMINOVO,354570357307499,3950.0,25.0,3700.0,225.0,0,0,0,0,2700.0,2700.0,1250.0,cartao_credito+troca_aparelho,SIM,IPHONE 13 PRO MAX 512GB,2700.0,NAO,,,,Yasmin,e07d4d35-1381-4d4d-914d-8382a7456fdd,CELL,1,seminovo,,SIM,So extraiu: 2700 troca de 3950 → falta R$ 1250 sem valor explicito no texto,
252,23/05/2026,IPHONE 13 128GB BRANCO SEMINOVO,359551273163864,1900.0,25.0,1780.0,95.0,1900.0,0,0,0,0,1900.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 1900 | 1900 pix | brinde 25
253,23/05/2026,IPHONE 17 PRO 256GB AZUL NOVO,352574671224184,7530.0,20.0,7300.0,210.0,7530.0,0,0,0,0,7530.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 7530 | 7530 pix | brinde 20
254,23/05/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,351668145588454,8150.0,20.0,8000.0,130.0,4600.0,0,3550.0,0,0,8150.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 8150 | 4600 pix + 3550 credito (visa 7x (taxa 8.7%)) | brinde 20
255,23/05/2026,IPHONE 14 PRO MAX 512GB SEMINOVO,357938436579106,3730.0,25.0,2500.0,205.0,2000.0,0,1730.0,0,0,3730.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 3730 | 2000 pix + 1730 credito (visa 1x (taxa 3.9%)) | brinde 25
256,23/05/2026,IPHONE XR 64GB PRETO SEMINOVO,356827112692377,600.0,0,500.0,100.0,600.0,0,0,0,0,600.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 600 | 600 pix
257,23/05/2026,IPHONE 16 PRO MAX 1T DESERT SEMINOVO,355067542298807,5850.0,40.0,5300.0,510.0,5850.0,0,0,0,0,5850.0,0.0,pix,NAO,,0,NAO,,,,Ruyter,85743f3e-1b32-49c0-9d9e-c16afd690f7d,CASES,19,seminovo,,NAO,,valor da venda = 5850 | 5850 pix | brinde 40
258,23/05/2026,IPHONE 15 128GB PRETO SEMINOVO,351750724879288,3076.0,25.0,2730.0,321.0,0,736.0,2000.0,0,0,2736.0,340.0,dinheiro+cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,SIM,So extraiu: 736 dinheiro + 2000 credito de 3076 → falta R$ 340 sem valor explicito no texto,
259,23/05/2026,IPHONE 16 PRO MAX 512GB PRETO SEMINOVO,354276357875838,5389.0,25.0,5150.0,214.0,0,0,5389.0,0,0,5389.0,0.0,cartao_credito+pagamento_junto,NAO,,0,SIM,17,10889.0,0,Yasmin,e07d4d35-1381-4d4d-914d-8382a7456fdd,CELL,1,seminovo,"Pagto junto (Aparelho 1/2, total grupo R$ 10,889)",NAO,,grupo 17 (259 e 260): valor da venda = 5389 | 5389 credito = 5389 | grupo R$ 10889
260,23/05/2026,IPHONE 16 PRO MAX 1TB DESERT SEMINOVO,355067542462973,5500.0,25.0,5300.0,175.0,0,0,5500.0,0,0,5500.0,0.0,pagamento_junto,NAO,,0,SIM,17,10889.0,0,Yasmin,e07d4d35-1381-4d4d-914d-8382a7456fdd,CELL,1,seminovo,"Pagto junto (Aparelho 2/2, total grupo R$ 10,889)",NAO,,grupo 17 (259 e 260): valor da venda = 5500 | 5500 credito = 5500 | grupo R$ 10889
261,23/05/2026,IPHONE 17 PRO 256GB BRANCO SEMINOVO,356839676778476,6700.0,50.0,6100.0,550.0,4050.0,0,0,0,0,4050.0,2650.0,pix,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,SIM,So extraiu: 4050 pix de 6700 → falta R$ 2650 sem valor explicito no texto,
262,23/05/2026,IPHONE 16 PRO 128GB DESERT SEMINOVO,350059638923591,4450.0,20.0,4200.0,230.0,0,0,4450.0,0,0,4450.0,0.0,outros,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 4450 | 4450 credito (visa 10x (taxa 10.9%)) | brinde 20
263,23/05/2026,IPHONE 12 64GB LILAS SEMINOVO,353342880337604,1350.0,25.0,1150.0,175.0,0,0,1350.0,0,0,1350.0,0.0,outros,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 1350 | 1350 credito (visa 2x (taxa 5.0%)) | brinde 25
264,23/05/2026,POCO C85 PRETO 256GB NOVO,864280086544668,997.0,0,880.0,117.0,997.0,0,0,0,0,997.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 997 | 997 pix
265,23/05/2026,IPHONE 17 PRO MAX 1TB BRANCO NOVO,350230970121553,10678.0,10.0,10300.0,368.0,0,0,0,0,4850.0,4850.0,5828.0,pix+troca_aparelho,SIM,IPH 16 PRO MAX BRANCO 256GB,4850.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,SIM,So extraiu: 4850 troca de 10678 → falta R$ 5828 sem valor explicito no texto,
266,23/05/2026,IPHONE 16 PRO MAX 256GB NATURAL SEMINOVO,358245524573077,5200.0,25.0,4850.0,325.0,0,0,0,0,3100.0,3100.0,2100.0,pix+troca_aparelho,SIM,IPH 14 PRO MAX,3100.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,SIM,So extraiu: 3100 troca de 5200 → falta R$ 2100 sem valor explicito no texto,
267,23/05/2026,IPHONE 17 PRO LARANJA 256GB NOVO,352001995775691,7450.0,10.0,7300.0,140.0,0,0,0,0,4500.0,4500.0,2950.0,pix+dinheiro+troca_aparelho,SIM,IPH 16 PRO,4500.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,SIM,So extraiu: 4500 troca de 7450 → falta R$ 2950 sem valor explicito no texto,
268,23/05/2026,ULTRA 3 NOVO PRETO,HV4QK4YL20,4650.0,0,4580.0,70.0,0,0,0,0,1000.0,1000.0,3650.0,pix+troca_aparelho,SIM,APPLE WATCH S8,1000.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,SIM,So extraiu: 1000 troca de 4650 → falta R$ 3650 sem valor explicito no texto,
269,23/05/2026,TV Q LED TCL P7K,TVQLEDP7KTCL,4600.0,0,3850.0,750.0,2800.0,0,0,0,1800.0,4600.0,0.0,pix+troca_aparelho,SIM,IPH 13 128GB ROSA,1800.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 4600 | 2800 pix + 1800 troca
270,23/05/2026,IPHONE 15 PRO MAX 256GB PRETO SEMINOVO,352310725732009,4000.0,28.0,3700.0,272.0,4000.0,0,0,0,0,4000.0,0.0,pix,NAO,,0,NAO,,,,Angel,97f12885-87ad-426a-8bbb-656889d82e10,BLOCO B,20,seminovo,Vendedor Angel - pendente ID real,SIM,Vendedor Angel - pendente ID real,valor da venda = 4000 | 4000 pix | brinde 28
271,24/05/2026,IPHONE 17 PRO MAX 256GB  BRANCO NOVO,350230976530443,8296.0,25.0,7850.0,421.0,4950.0,0,0,0,3250.0,8200.0,96.0,pix+troca_aparelho,SIM,IPHONE 17 PRO MAX 256GB AZUL,3250.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,SIM,So extraiu: 4950 pix + 3250 troca de 8296 → falta R$ 96 sem valor explicito no texto,
272,24/05/2026,IPHONE 14 PLUS 128GB LILAS SEMINOVO,358257930308303,2400.0,25.0,2150.0,225.0,2400.0,0,0,0,0,2400.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 2400 | 2400 pix | brinde 25
273,24/05/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,351771409636900,8250.0,0,7900.0,350.0,6150.0,0,0,0,2100.0,8250.0,0.0,pix,SIM,ENTRANDO IPHONE 11 64GB PRETO; IPHONE 14 128GB AZUL,2100.0,NAO,,,,Angel,97f12885-87ad-426a-8bbb-656889d82e10,BLOCO B,20,novo,Vendedor Angel - pendente ID real,SIM,Vendedor Angel - pendente ID real,valor da venda = 8250 | 6150 pix + 2100 troca
274,24/05/2026,REDMI NOTE 15 PRO 5G 256GB PRETO NOVO,863573084082744,1850.0,0,1660.0,190.0,1850.0,0,0,0,0,1850.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 1850 | 1850 pix
275,24/05/2026,IPHONE 15 PRO MAX 256GB AZUL SEMINOVO,354773167256449,4093.0,50.0,3700.0,343.0,2500.0,0,1593.0,0,0,4093.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 4093 | 2500 pix + 1593 credito | brinde 50
276,24/05/2026,IPHONE 17 PRO MAX 256GB AZUL LACRADO,359652122041986,7800.0,5.0,7650.0,145.0,7800.0,0,0,0,0,7800.0,0.0,pix,NAO,,0,NAO,,,,Renata,9451cd9f-6770-4e32-aae8-c75fa675e818,CELL,1,novo,,NAO,,valor da venda = 7800 | 7800 pix | brinde 5
277,24/05/2026,IPHONE 16 PRO MAX 512GB PRETO SEMINOVO,352641353019966,5500.0,25.0,5150.0,325.0,0,0,2400.0,0,3100.0,5500.0,0.0,troca_aparelho,SIM,UM 16 128 SEMINOVO,3100.0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 5500 | 2400 credito + 3100 troca | brinde 25
278,24/05/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,353314497716249,7860.0,45.0,7650.0,165.0,7860.0,0,0,0,0,7860.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 7860 | 7860 pix | brinde 45
279,24/05/2026,IPAD AIR M4 11° SPACE GRAY NOVO,DGM6TN696L,3900.0,30.0,3650.0,220.0,3900.0,0,0,0,0,3900.0,0.0,pix+pagamento_junto,NAO,,0,SIM,18,3900.0,0,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,"Pagto junto (Aparelho 1/1, total grupo R$ 3,900)",NAO,,grupo 18 (279): valor da venda = 3900 | 3900 pix = 3900 | grupo R$ 3900
280,24/05/2026,AIPORDS PRO 3 BRANCO NOVO,DKQV09VNQJ,1520.0,0,1435.0,85.0,1520.0,0,0,0,0,1520.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 1520 | 1520 pix
281,24/05/2026,REDMI NOTE 15 PRO 4G 512GB TITANIO NOVO,863911087323881,1900.0,5.0,1800.0,95.0,900.0,1000.0,0,0,0,1900.0,0.0,pix+dinheiro,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 1900 | 900 pix + 1000 dinheiro | brinde 5
282,24/05/2026,IPHONE 17 PRO 256GB SILVER SEMINOVO,350455778567174,6750.0,10.0,6100.0,640.0,0,0,3650.0,0,3100.0,6750.0,0.0,cartao_credito+troca_aparelho,SIM,15 PRO 256 AZUL,3100.0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,seminovo,,NAO,,valor da venda = 6750 | 3650 credito + 3100 troca | brinde 10
283,24/05/2026,IPHONE 13 PRO 128GB SEMINOVO,354903621734992,2400.0,0,2300.0,100.0,0,2400.0,0,0,0,2400.0,0.0,dinheiro,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 2400 | 2400 dinheiro
284,24/05/2026,IPHONE 16 PRO MAX 1TB BRANCO SEMINOVO,356864569095853,5800.0,25.0,5300.0,475.0,0,1300.0,2865.96,0,0,4165.96,1634.04,dinheiro+cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,SIM,So extraiu: 1300 dinheiro + 2865.96 credito de 5800 → falta R$ 1634 sem valor explicito no texto,
285,24/05/2026,IPHONE 13 128GB AZUL SEMINOVO,350196694023757,2075.0,25.0,1780.0,270.0,0,0,2075.0,0,0,2075.0,0.0,cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 2075 | 2075 credito (visa 10x (taxa 10.9%)) | brinde 25
